Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Samuele Ricci,it ITA,MF,19.0,17.0,27.0,1.59,21.0,1.0,0.0,1.0,3.0,1.0,4.0,0.24,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Romagnoli,it ITA,DF,31.0,16.6,11.0,0.66,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Di Francesco,it ITA,"FW,MF",27.0,15.2,41.0,2.7,31.0,1.0,1.0,4.0,4.0,0.0,7.0,0.46,4.0,1.0,0.0,1.0,1.0,0.0,Matches
Mattia Viti,it ITA,DF,19.0,16.6,10.0,0.6,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabiano Parisi,it ITA,DF,20.0,16.4,34.0,2.07,25.0,2.0,6.0,1.0,0.0,0.0,5.0,0.3,3.0,0.0,2.0,0.0,0.0,0.0,Matches
Riccardo Marchizza,it ITA,DF,23.0,15.0,22.0,1.47,16.0,3.0,2.0,1.0,0.0,0.0,4.0,0.27,1.0,2.0,1.0,0.0,0.0,0.0,Matches
Patrick Cutrone,it ITA,FW,23.0,15.6,22.0,1.41,16.0,0.0,2.0,1.0,1.0,2.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0,Matches
Kristjan Asllani,al ALB,MF,19.0,15.0,30.0,2.0,22.0,3.0,0.0,3.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Ardian Ismajli,al ALB,DF,24.0,14.1,11.0,0.78,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolas Haas,ch SUI,MF,25.0,11.1,32.0,2.87,31.0,0.0,0.0,1.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Tonelli,it ITA,DF,31.0,9.7,14.0,1.45,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Leo Štulac,si SVN,MF,26.0,9.3,21.0,2.28,15.0,5.0,0.0,0.0,0.0,1.0,4.0,0.43,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Fiamozzi,it ITA,DF,28.0,6.9,9.0,1.3,5.0,3.0,0.0,0.0,0.0,1.0,2.0,0.29,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Liberato Cacace,nz NZL,DF,20.0,5.2,5.0,0.96,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Mancuso,it ITA,FW,29.0,4.7,9.0,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valerio Verre,it ITA,MF,27.0,3.4,15.0,4.37,12.0,0.0,1.0,1.0,1.0,0.0,2.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea La Mantia,it ITA,"FW,MF",30.0,5.4,13.0,2.4,9.0,0.0,0.0,3.0,1.0,0.0,3.0,0.55,1.0,0.0,0.0,1.0,1.0,0.0,Matches
Marco Benassi,it ITA,MF,26.0,4.2,7.0,1.65,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Baldanzi,it ITA,FW,18.0,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanni Crociata,it ITA,FW,23.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,24.5,38.0,835.0,21.97,622.0,67.0,40.0,51.0,42.0,13.0,84.0,2.21,59.0,6.0,5.0,8.0,6.0,0.0,
Opponent Total,,,27.0,38.0,1205.0,31.71,880.0,116.0,50.0,97.0,39.0,23.0,114.0,3.0,88.0,5.0,5.0,11.0,4.0,1.0,
Antonio Candreva,it ITA,"MF,FW",34.0,34.7,139.0,4.01,84.0,36.0,7.0,7.0,5.0,0.0,16.0,0.46,10.0,4.0,0.0,1.0,1.0,0.0,Matches
Bartosz Bereszyński,pl POL,DF,29.0,32.7,54.0,1.65,39.0,7.0,4.0,2.0,2.0,0.0,7.0,0.21,4.0,2.0,1.0,0.0,0.0,0.0,Matches
Morten Thorsby,no NOR,MF,25.0,32.7,42.0,1.28,37.0,0.0,1.0,2.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Caputo,it ITA,FW,33.0,31.0,74.0,2.39,60.0,0.0,2.0,3.0,8.0,1.0,8.0,0.26,4.0,0.0,0.0,1.0,3.0,0.0,Matches
Omar Colley,gm GAM,DF,28.0,30.5,10.0,0.33,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Emil Audero,it ITA,GK,24.0,28.4,5.0,0.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Augello,it ITA,DF,26.0,26.6,49.0,1.84,34.0,4.0,5.0,1.0,3.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Ferrari,it ITA,DF,27.0,18.3,10.0,0.55,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maya Yoshida,jp JPN,DF,32.0,20.3,16.0,0.79,15.0,1.0,0.0,0.0,0.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Quagliarella,it ITA,FW,38.0,18.5,49.0,2.65,35.0,0.0,5.0,6.0,2.0,1.0,8.0,0.43,7.0,0.0,1.0,0.0,0.0,0.0,Matches
Albin Ekdal,se SWE,MF,32.0,18.2,19.0,1.05,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manolo Gabbiadini,it ITA,"FW,MF",29.0,12.7,37.0,2.92,23.0,4.0,0.0,8.0,2.0,0.0,4.0,0.32,2.0,0.0,0.0,2.0,0.0,0.0,Matches
Tomás Rincón,ve VEN,MF,33.0,13.0,13.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Murru,it ITA,DF,26.0,10.9,13.0,1.19,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrien Silva,pt POR,MF,32.0,12.0,23.0,1.91,20.0,1.0,0.0,2.0,0.0,0.0,3.0,0.25,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Stefano Sensi,it ITA,"MF,FW",25.0,8.4,15.0,1.79,12.0,0.0,0.0,2.0,0.0,1.0,2.0,0.24,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Abdelhamid Sabiri,ma MAR,"MF,FW",24.0,9.9,28.0,2.82,18.0,2.0,4.0,0.0,2.0,2.0,5.0,0.5,2.0,0.0,1.0,0.0,1.0,1.0,Matches
Wladimiro Falcone,it ITA,GK,26.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kristoffer Askildsen,no NOR,MF,20.0,8.4,7.0,0.84,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",21.0,6.4,27.0,4.21,21.0,1.0,1.0,1.0,2.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Valerio Verre,it ITA,"MF,FW",27.0,4.7,22.0,4.71,17.0,3.0,0.0,1.0,1.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Radu Drăgușin,ro ROU,DF,19.0,6.9,5.0,0.73,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronaldo Vieira,gw GNB,MF,23.0,5.5,,,,,,,,,,,,,,,,,Matches
Julian Chabot,de GER,DF,23.0,5.4,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giangiacomo Magnani,it ITA,DF,25.0,2.7,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Conti,it ITA,"DF,MF",27.0,2.6,2.0,0.77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Ciervo,it ITA,"MF,DF",19.0,2.5,7.0,2.78,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Depaoli,it ITA,"MF,DF",24.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ernesto Torregrossa,ve VEN,FW,29.0,1.3,6.0,4.7,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Trimboli,it ITA,MF,19.0,0.7,2.0,2.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Giovinco,it ITA,MF,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vladyslav Supriaha,ua UKR,FW,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gerard Yepes,es ESP,"MF,DF",18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Ravaglia,it ITA,GK,32.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,29.0,38.0,680.0,17.89,496.0,65.0,33.0,41.0,35.0,10.0,69.0,1.82,47.0,6.0,3.0,7.0,5.0,1.0,
Opponent Total,,,26.7,38.0,965.0,25.39,702.0,81.0,57.0,73.0,44.0,8.0,108.0,2.84,77.0,4.0,10.0,13.0,4.0,0.0,
Dimitris Nikolaou,gr GRE,DF,22.0,36.0,15.0,0.42,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emmanuel Gyasi,gh GHA,"FW,MF",27.0,33.7,59.0,1.75,48.0,0.0,4.0,3.0,3.0,1.0,6.0,0.18,5.0,0.0,0.0,1.0,0.0,0.0,Matches
Giulio Maggiore,it ITA,MF,23.0,31.3,73.0,2.33,60.0,0.0,4.0,3.0,5.0,1.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan Provedel,it ITA,GK,27.0,30.7,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Kelvin Amian,fr FRA,DF,23.0,29.4,33.0,1.12,22.0,3.0,3.0,3.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Martin Erlic,hr CRO,DF,23.0,28.6,11.0,0.38,7.0,0.0,0.0,1.0,3.0,0.0,2.0,0.07,0.0,0.0,0.0,1.0,1.0,0.0,Matches
Simone Bastoni,it ITA,"MF,DF",24.0,25.4,80.0,3.15,49.0,22.0,3.0,4.0,1.0,1.0,5.0,0.2,3.0,1.0,0.0,1.0,0.0,0.0,Matches
Arkadiusz Reca,pl POL,DF,26.0,19.7,29.0,1.47,23.0,3.0,2.0,0.0,1.0,0.0,3.0,0.15,2.0,1.0,0.0,0.0,0.0,0.0,Matches
Jakub Kiwior,pl POL,MF,21.0,21.8,15.0,0.69,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Verde,it ITA,"FW,MF",25.0,21.7,79.0,3.64,48.0,20.0,4.0,6.0,1.0,0.0,11.0,0.51,7.0,2.0,0.0,2.0,0.0,0.0,Matches
Rey Manaj,al ALB,FW,24.0,19.6,50.0,2.55,27.0,0.0,7.0,6.0,9.0,1.0,5.0,0.25,0.0,0.0,0.0,3.0,2.0,0.0,Matches
Viktor Kovalenko,ua UKR,MF,25.0,14.7,27.0,1.84,21.0,3.0,1.0,0.0,1.0,1.0,4.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Salvador Ferrer,es ESP,"DF,MF",23.0,16.6,31.0,1.87,25.0,4.0,1.0,0.0,0.0,1.0,4.0,0.24,3.0,0.0,0.0,0.0,0.0,1.0,Matches
Petko Hristov,bg BUL,DF,22.0,13.9,7.0,0.5,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Jacopo Sala,it ITA,MF,29.0,9.8,19.0,1.94,14.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Agudelo,co COL,"MF,FW",22.0,13.7,39.0,2.84,21.0,0.0,6.0,4.0,4.0,4.0,3.0,0.22,1.0,0.0,0.0,0.0,0.0,2.0,Matches
M'Bala Nzola,ao ANG,FW,24.0,11.9,22.0,1.85,16.0,1.0,3.0,2.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Janis Antiste,fr FRA,FW,18.0,8.8,14.0,1.58,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeroen Zoet,nl NED,GK,30.0,7.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dávid Strelec,sk SVK,"FW,MF",20.0,5.6,14.0,2.5,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Eddie Salcedo,it ITA,"MF,FW",19.0,4.8,16.0,3.35,11.0,1.0,0.0,3.0,1.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ebrima Colley,gm GAM,"FW,MF",21.0,4.4,12.0,2.74,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mehdi Bourabia,ma MAR,MF,29.0,3.1,5.0,1.61,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.64,0.0,0.0,2.0,0.0,0.0,0.0,Matches
Suf Podgoreanu,il ISR,FW,19.0,1.3,4.0,3.21,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.61,1.0,0.0,1.0,0.0,0.0,0.0,Matches
Luca Vignali,it ITA,"DF,MF",25.0,0.9,1.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Mráz,sk SVK,FW,24.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aurélien Nguiamba,fr FRA,MF,22.0,0.6,3.0,5.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aimar Sher,se SWE,MF,18.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Bertola,it ITA,"MF,DF",18.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Petar Zovko,ba BIH,GK,19.0,0.3,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,24.4,38.0,663.0,17.45,469.0,59.0,45.0,40.0,38.0,12.0,61.0,1.61,39.0,4.0,3.0,9.0,3.0,3.0,
Opponent Total,,,27.0,38.0,1133.0,29.82,826.0,81.0,77.0,75.0,53.0,21.0,116.0,3.05,83.0,7.0,7.0,9.0,10.0,0.0,
Norbert Gyömbér,sk SVK,DF,29.0,28.5,20.0,0.7,15.0,1.0,0.0,2.0,1.0,1.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Lassana Coulibaly,ml MLI,MF,25.0,25.9,43.0,1.66,32.0,0.0,2.0,3.0,6.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Ranieri,it ITA,DF,22.0,23.4,26.0,1.11,23.0,2.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Milan Đurić,ba BIH,FW,31.0,24.1,58.0,2.41,43.0,0.0,1.0,10.0,4.0,0.0,8.0,0.33,5.0,0.0,0.0,2.0,1.0,0.0,Matches
Vid Belec,si SVN,GK,31.0,21.5,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Bonazzoli,it ITA,"FW,MF",24.0,20.7,41.0,1.98,26.0,0.0,1.0,6.0,6.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Fazio,ar ARG,DF,34.0,15.9,17.0,1.07,13.0,0.0,2.0,2.0,0.0,0.0,2.0,0.13,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Franck Ribéry,fr FRA,"MF,FW",38.0,15.8,62.0,3.92,46.0,5.0,3.0,2.0,5.0,1.0,5.0,0.32,3.0,1.0,0.0,0.0,1.0,0.0,Matches
Luigi Sepe,it ITA,GK,30.0,15.5,7.0,0.45,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Grigoris Kastanos,cy CYP,"MF,FW",23.0,15.0,68.0,4.56,32.0,14.0,7.0,7.0,8.0,0.0,8.0,0.54,4.0,1.0,1.0,0.0,2.0,0.0,Matches
Pasquale Mazzocchi,it ITA,DF,26.0,14.1,35.0,2.48,21.0,8.0,0.0,1.0,4.0,1.0,4.0,0.28,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Francesco Di Tacchio,it ITA,MF,31.0,13.9,16.0,1.15,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nadir Zortea,it ITA,"DF,MF",22.0,15.7,37.0,2.36,25.0,3.0,3.0,1.0,3.0,2.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Éderson,br BRA,MF,22.0,12.7,31.0,2.43,21.0,0.0,0.0,2.0,7.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0,Matches
Joel Obi,ng NGA,"MF,DF",30.0,12.7,21.0,1.65,15.0,5.0,0.0,1.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Gagliolo,se SWE,DF,31.0,12.6,7.0,0.55,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Ivan Radovanović,rs SRB,"DF,MF",32.0,11.7,14.0,1.2,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Stefan Strandberg,no NOR,DF,31.0,10.4,11.0,1.06,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Verdi,it ITA,"FW,MF",29.0,9.2,49.0,5.31,25.0,13.0,9.0,2.0,0.0,0.0,4.0,0.43,2.0,1.0,0.0,1.0,0.0,0.0,Matches
Wajdi Kechrida,tn TUN,"DF,MF",25.0,10.6,17.0,1.61,14.0,2.0,0.0,1.0,0.0,0.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Simeon Nwankwo,ng NGA,FW,29.0,9.4,18.0,1.92,12.0,0.0,1.0,3.0,2.0,0.0,1.0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Cedric Gondo,ci CIV,FW,24.0,7.8,23.0,2.96,18.0,0.0,0.0,1.0,4.0,0.0,2.0,0.26,0.0,0.0,0.0,0.0,2.0,0.0,Matches
Mamadou Coulibaly,sn SEN,MF,22.0,9.0,25.0,2.79,19.0,1.0,2.0,1.0,2.0,0.0,2.0,0.22,0.0,0.0,1.0,1.0,0.0,0.0,Matches
Emil Bohinen,no NOR,MF,22.0,7.8,25.0,3.22,15.0,7.0,2.0,0.0,1.0,0.0,1.0,0.13,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Matteo Ruggeri,it ITA,DF,19.0,7.5,8.0,1.06,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Freddie Veseli,al ALB,DF,28.0,6.6,6.0,0.91,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Schiavone,it ITA,MF,28.0,6.3,17.0,2.66,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Radu Drăgușin,ro ROU,DF,19.0,5.4,3.0,0.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paweł Jaroszyński,pl POL,DF,26.0,5.7,11.0,1.92,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Luka Bogdan,hr CRO,DF,25.0,4.4,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Delli Carri,it ITA,DF,22.0,3.7,4.0,1.07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Capezzi,it ITA,MF,26.0,1.9,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lys Mousset,fr FRA,"MF,FW",25.0,1.8,5.0,2.8,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramzi Aya,it ITA,DF,30.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Perotti,ar ARG,"MF,FW",33.0,3.2,9.0,2.84,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Edoardo Vergani,it ITA,"FW,MF",20.0,1.1,1.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vincenzo Fiorillo,it ITA,GK,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrei Motoc,ro ROU,DF,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikael,br BRA,"FW,MF",22.0,1.0,1.0,1.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Russo,it ITA,MF,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Perrone,it ITA,DF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julian Kristoffersen,no NOR,FW,24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.7,38.0,739.0,19.45,500.0,85.0,35.0,55.0,54.0,10.0,58.0,1.53,33.0,7.0,3.0,8.0,7.0,0.0,
Opponent Total,,,26.8,38.0,1049.0,27.61,779.0,86.0,55.0,67.0,48.0,14.0,137.0,3.61,105.0,8.0,9.0,9.0,5.0,1.0,
João Pedro,it ITA,FW,29.0,36.9,90.0,2.44,59.0,0.0,4.0,16.0,9.0,2.0,7.0,0.19,5.0,0.0,1.0,0.0,1.0,0.0,Matches
Alessio Cragno,it ITA,GK,27.0,35.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Răzvan Marin,ro ROU,MF,25.0,31.3,118.0,3.77,70.0,36.0,4.0,4.0,3.0,1.0,10.0,0.32,8.0,1.0,0.0,0.0,0.0,1.0,Matches
Alessandro Deiola,it ITA,MF,25.0,23.7,37.0,1.56,32.0,0.0,0.0,4.0,0.0,1.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Raoul Bellanova,it ITA,"DF,FW",21.0,27.7,66.0,2.38,54.0,1.0,4.0,2.0,5.0,0.0,8.0,0.29,8.0,0.0,0.0,0.0,0.0,0.0,Matches
Dalbert Henrique,br BRA,"DF,MF",27.0,23.1,57.0,2.47,41.0,14.0,0.0,1.0,1.0,0.0,5.0,0.22,3.0,1.0,0.0,1.0,0.0,0.0,Matches
Alberto Grassi,it ITA,MF,26.0,24.2,41.0,1.7,29.0,2.0,0.0,4.0,4.0,2.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Andrea Carboni,it ITA,DF,20.0,24.6,20.0,0.81,19.0,0.0,0.0,1.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Charalambos Lykogiannis,gr GRE,"DF,FW",27.0,20.2,27.0,1.34,14.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giorgio Altare,it ITA,DF,22.0,16.3,27.0,1.66,16.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nahitan Nández,uy URU,"MF,DF",25.0,16.9,54.0,3.19,41.0,3.0,4.0,1.0,4.0,1.0,6.0,0.35,4.0,0.0,1.0,0.0,1.0,0.0,Matches
Luca Ceppitelli,it ITA,DF,31.0,16.1,10.0,0.62,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,Matches
